5050	1.9519e+01	-6.2934e-03	7.6170e-01
5060	1.9554e+01	-1.0525e-02	7.2154e-01
5070	1.9591e+01	-1.3336e-03	8.1834e-01
5080	1.9625e+01	-6.3081e-03	7.6314e-01
5090	1.9662e+01	-6.6406e-03	7.5919e-01
5100	1.9697e+01	-6.9556e-03	7.6183e-01
5110	1.9735e+01	-6.4005e-03	7.6108e-01
5120	1.9768e+01	-6.3779e-03	7.6445e-01
5130	1.9804e+01	-8.1288e-03	7.4736e-01
5140	1.9841e+01	-1.4444e-02	6.9942e-01
5150	1.9877e+01	-6.5877e-03	7.6207e-01
5160	1.9911e+01	-8.1925e-03	7.4058e-01
5170	1.9946e+01	-6.8560e-03	7.5861e-01
5180	1.9985e+01	-6.5183e-03	7.6374e-01
5190	2.0018e+01	-6.2523e-03	7.6337e-01
5200	2.0054e+01	-8.5368e-03	7.4911e-01
5210	2.0091e+01	-1.4388e-02	7.0254e-01
5220	2.0125e+01	-6.3246e-03	7.6127e-01
5230	2.0162e+01	-6.3985e-03	7.5658e-01
5240	2.0197e+01	-6.3948e-03	7.6297e-01
5250	2.0232e+01	-6.9609e-03	7.6200e-01
5260	2.0269e+01	-6.4648e-03	7.6475e-01
5270	2.0304e+01	-1.0293e-02	7.3016e-01
5280	2.0341e+01	-1.4177e-02	7.0219e-01
5290	2.0375e+01	-7.5542e-03	7.6247e-01
5300	2.0412e+01	-6.8435e-03	7.5690e-01
5310	2.0447e+01	-7.5633e-03	7.5884e-01
5320	2.0485e+01	-7.1569e-03	7.6285e-01
5330	2.0518e+01	-7.6369e-03	7.6331e-01
5340	2.0554e+01	-7.9695e-03	7.5048e-01
5350	2.0590e+01	-7.3064e-03	7.6279e-01
5360	2.0627e+01	-6.7790e-03	7.6384e-01
5370	2.0661e+01	-7.2381e-03	7.5265e-01
5380	2.0696e+01	-6.5326e-03	7.6265e-01
5390	2.0733e+01	-5.8196e-03	7.7700e-01
5400	2.0769e+01	-6.0745e-03	7.6480e-01
5410	2.0804e+01	-8.5109e-03	7.4610e-01
5420	2.0839e+01	-6.9900e-03	7.6100e-01
5430	2.0876e+01	-1.0184e-02	7.3348e-01
5440	2.0912e+01	-6.8263e-03	7.5376e-01
5450	2.0947e+01	-7.1349e-03	7.5955e-01
5460	2.0984e+01	-1.1056e-02	7.2311e-01
5470	2.1018e+01	-6.7394e-03	7.6265e-01
5480	2.1054e+01	-8.3814e-03	7.4748e-01
5490	2.1090e+01	-7.9568e-03	7.5940e-01
5500	2.1126e+01	-4.1681e-03	7.9136e-01
5510	2.1162e+01	-7.9248e-03	7.5119e-01
5520	2.1197e+01	-6.2760e-03	7.6195e-01
5530	2.1232e+01	-6.7248e-03	7.6353e-01
5540	2.1269e+01	-6.8669e-03	7.6395e-01
5550	2.1304e+01	-9.4290e-03	7.3845e-01
5560	2.1340e+01	-7.2723e-03	7.5952e-01
5570	2.1377e+01	-7.2491e-03	7.6260e-01
5580	2.1411e+01	-7.4883e-03	7.5305e-01
5590	2.1446e+01	-7.4145e-03	7.6241e-01
5600	2.1484e+01	-1.1592e-02	7.2371e-01
5610	2.1519e+01	-5.8237e-03	7.6308e-01
5620	2.1554e+01	-8.6981e-03	7.4294e-01
5630	2.1589e+01	-6.8589e-03	7.6034e-01
5640	2.1627e+01	-5.7529e-03	7.6420e-01
5650	2.1662e+01	-7.1861e-03	7.5157e-01
5660	2.1697e+01	-6.9800e-03	7.5790e-01
5670	2.1732e+01	-7.5358e-03	7.5876e-01
5680	2.1769e+01	-6.6885e-03	7.6290e-01
5690	2.1804e+01	-9.5955e-03	7.3559e-01
5700	2.1840e+01	-5.0497e-03	7.8148e-01
5710	2.1875e+01	-6.5435e-03	7.6378e-01
5720	2.1912e+01	-7.0325e-03	7.5624e-01
5730	2.1947e+01	-7.2562e-03	7.6187e-01
5740	2.1984e+01	-2.4406e-03	7.9858e-01
5750	2.2018e+01	-7.1281e-03	7.6328e-01
5760	2.2054e+01	-7.7380e-03	7.4937e-01
5770	2.2090e+01	-7.0849e-03	7.6058e-01
5780	2.2127e+01	-6.5328e-03	7.6314e-01
5790	2.2162e+01	-6.7983e-03	7.5222e-01
5800	2.2197e+01	-6.8846e-03	7.5965e-01
5810	2.2232e+01	-7.0370e-03	7.6090e-01
5820	2.2269e+01	-6.1775e-03	7.6392e-01
5830	2.2304e+01	-9.3559e-03	7.3561e-01
5840	2.2340e+01	-7.2971e-03	7.6195e-01
5850	2.2375e+01	-5.9489e-03	7.6467e-01
5860	2.2412e+01	-7.0394e-03	7.5798e-01
5870	2.2447e+01	-6.5267e-03	7.6419e-01
5880	2.2483e+01	-5.9561e-03	7.7716e-01
5890	2.2519e+01	-7.2710e-03	7.6423e-01
5900	2.2554e+01	-8.6157e-03	7.4731e-01
5910	2.2589e+01	-7.4017e-03	7.6261e-01
5920	2.2626e+01	-9.4252e-03	7.3396e-01
5930	2.2662e+01	-7.1375e-03	7.5511e-01
5940	2.2697e+01	-6.4330e-03	7.6393e-01
5950	2.2733e+01	-5.8608e-03	7.7439e-01
5960	2.2768e+01	-5.6673e-03	7.6620e-01
5970	2.2804e+01	-8.4041e-03	7.5229e-01
5980	2.2840e+01	-5.7580e-03	7.6409e-01
5990	2.2876e+01	-1.0055e-02	7.3367e-01
6000	2.2912e+01	-7.6662e-03	7.5268e-01
6010	2.2947e+01	-7.3812e-03	7.6212e-01
6020	2.2982e+01	-7.2570e-03	7.6243e-01
6030	2.3019e+01	-4.4640e-03	7.8447e-01
6040	2.3054e+01	-8.5948e-03	7.4522e-01
6050	2.3090e+01	-7.0329e-03	7.6224e-01
6060	2.3126e+01	-3.9848e-03	7.9215e-01
6070	2.3161e+01	-6.8363e-03	7.5927e-01
6080	2.3196e+01	-6.8797e-03	7.6269e-01
6090	2.3233e+01	-6.5521e-03	7.5991e-01
6100	2.3269e+01	-6.9855e-03	7.6291e-01
6110	2.3304e+01	-8.9498e-03	7.3803e-01
6120	2.3340e+01	-5.7793e-03	7.6331e-01
6130	2.3375e+01	-7.5075e-03	7.6058e-01
6140	2.3412e+01	-6.9963e-03	7.5796e-01
6150	2.3447e+01	-7.4075e-03	7.6408e-01
6160	2.3483e+01	-6.4024e-03	7.7955e-01
6170	2.3519e+01	-5.4462e-03	7.6485e-01
6180	2.3554e+01	-8.6208e-03	7.4888e-01
6190	2.3589e+01	-6.6337e-03	7.6385e-01
6200	2.3626e+01	-9.8077e-03	7.3322e-01
6210	2.3662e+01	-6.8140e-03	7.5521e-01
6220	2.3697e+01	-7.3204e-03	7.6249e-01
6230	2.3734e+01	-1.1716e-02	7.2198e-01
6240	2.3768e+01	-6.3743e-03	7.6670e-01
6250	2.3804e+01	-8.2040e-03	7.5141e-01
6260	2.3840e+01	-7.7549e-03	7.6281e-01
6270	2.3876e+01	-4.3367e-03	7.9096e-01
6280	2.3912e+01	-7.3973e-03	7.5319e-01
6290	2.3947e+01	-7.5015e-03	7.6094e-01
6300	2.3982e+01	-6.6864e-03	7.6377e-01
6310	2.4019e+01	-6.4114e-03	7.6552e-01
6320	2.4054e+01	-8.6505e-03	7.4406e-01
6330	2.4090e+01	-7.1898e-03	7.6410e-01
6340	2.4125e+01	-6.9468e-03	7.6365e-01
6350	2.4162e+01	-7.0290e-03	7.5986e-01
6360	2.4197e+01	-6.9756e-03	7.6319e-01
6370	2.4233e+01	-5.3542e-03	7.7979e-01
6380	2.4268e+01	-6.4268e-03	7.6700e-01
6390	2.4304e+01	-8.2007e-03	7.5160e-01
6400	2.4340e+01	-6.7213e-03	7.6387e-01
6410	2.4376e+01	-9.9391e-03	7.3513e-01
6420	2.4412e+01	-7.0784e-03	7.5449e-01
6430	2.4447e+01	-7.2717e-03	7.5953e-01
6440	2.4482e+01	-6.9656e-03	7.6288e-01
6450	2.4519e+01	-4.4951e-03	7.8475e-01
6460	2.4554e+01	-9.7257e-03	7.4324e-01
6470	2.4590e+01	-6.6849e-03	7.6167e-01
6480	2.4626e+01	-3.9697e-03	7.9147e-01
6490	2.4661e+01	-6.6101e-03	7.5899e-01
6500	2.4696e+01	-7.1698e-03	7.6349e-01
6510	2.4733e+01	-5.9411e-03	7.6676e-01
6520	2.4769e+01	-6.2336e-03	7.6780e-01
6530	2.4804e+01	-9.9848e-03	7.4064e-01
6540	2.4840e+01	-7.3142e-03	7.6272e-01
6550	2.4876e+01	-3.2912e-03	7.9070e-01
6560	2.4912e+01	-7.3283e-03	7.5390e-01
6570	2.4947e+01	-7.3583e-03	7.6428e-01
6580	2.4983e+01	-5.5697e-03	7.7675e-01
6590	2.5019e+01	-7.0815e-03	7.6669e-01
6600	2.5054e+01	-9.1412e-03	7.3989e-01
6610	2.5090e+01	-6.8496e-03	7.6222e-01
6620	2.5126e+01	-4.3739e-03	7.9090e-01
6630	2.5162e+01	-7.5783e-03	7.5214e-01
6640	2.5197e+01	-7.0922e-03	7.6120e-01
6650	2.5232e+01	-7.2572e-03	7.6090e-01
6660	2.5269e+01	-6.8354e-03	7.6534e-01
6670	2.5304e+01	-1.0110e-02	7.4110e-01
6680	2.5340e+01	-7.7800e-03	7.6022e-01
6690	2.5375e+01	-7.0423e-03	7.6456e-01
6700	2.5412e+01	-6.8431e-03	7.5596e-01
6710	2.5447e+01	-6.6864e-03	7.6536e-01
6720	2.5483e+01	-6.6912e-03	7.6388e-01
6730	2.5519e+01	-7.0893e-03	7.6644e-01
6740	2.5554e+01	-9.2746e-03	7.4341e-01
6750	2.5590e+01	-6.9209e-03	7.6332e-01
6760	2.5625e+01	-7.0007e-03	7.6470e-01
6770	2.5662e+01	-5.7754e-03	7.5968e-01
6780	2.5697e+01	-6.9690e-03	7.6349e-01
6790	2.5732e+01	-6.8194e-03	7.6306e-01
6800	2.5769e+01	-4.8253e-03	7.8514e-01
6810	2.5804e+01	-7.6484e-03	7.5877e-01
6820	2.5839e+01	-7.9707e-03	7.6273e-01
6830	2.5876e+01	-7.1865e-03	7.6199e-01
6840	2.5912e+01	-7.3262e-03	7.5599e-01
6850	2.5947e+01	-6.8508e-03	7.6169e-01
6860	2.5982e+01	-6.8654e-03	7.6493e-01
6870	2.6019e+01	-9.5251e-03	7.4247e-01
6880	2.6054e+01	-8.6464e-03	7.4827e-01
6890	2.6090e+01	-7.1106e-03	7.6390e-01
6900	2.6125e+01	-6.5353e-03	7.6683e-01
6910	2.6162e+01	-6.5576e-03	7.5690e-01
6920	2.6197e+01	-7.2213e-03	7.6288e-01
6930	2.6233e+01	-7.3199e-03	7.6350e-01
6940	2.6268e+01	-6.4780e-03	7.6437e-01
6950	2.6304e+01	-8.2716e-03	7.5246e-01
6960	2.6340e+01	-6.3159e-03	7.6340e-01
6970	2.6375e+01	-7.4783e-03	7.6060e-01
6980	2.6412e+01	-6.4023e-03	7.5935e-01
6990	2.6447e+01	-6.1599e-03	7.6533e-01
7000	2.6483e+01	-5.7696e-03	7.6426e-01
7010	2.6518e+01	-6.9400e-03	7.6421e-01
7020	2.6554e+01	-7.2816e-03	7.5148e-01
7030	2.6590e+01	-5.7833e-03	7.6527e-01
7040	2.6626e+01	-1.0115e-02	7.3647e-01
7050	2.6661e+01	-6.9564e-03	7.6138e-01
7060	2.6696e+01	-6.7825e-03	7.6251e-01
7070	2.6733e+01	-7.3653e-03	7.5933e-01
7080	2.6769e+01	-6.4762e-03	7.6704e-01
7090	2.6804e+01	-7.6394e-03	7.5654e-01
7100	2.6839e+01	-6.1910e-03	7.6411e-01
7110	2.6876e+01	-6.0236e-03	7.7546e-01
7120	2.6911e+01	-7.2048e-03	7.6218e-01
7130	2.6946e+01	-6.9726e-03	7.6249e-01
7140	2.6983e+01	-6.9264e-03	7.6352e-01
7150	2.7018e+01	-7.7235e-03	7.6456e-01
7160	2.7054e+01	-7.9627e-03	7.5178e-01
7170	2.7090e+01	-7.1179e-03	7.6325e-01
7180	2.7125e+01	-6.3445e-03	7.6536e-01
7190	2.7162e+01	-7.1113e-03	7.5857e-01
7200	2.7197e+01	-6.5857e-03	7.6696e-01
7210	2.7233e+01	-6.3758e-03	7.6297e-01
7220	2.7268e+01	-6.9762e-03	7.6406e-01
7230	2.7304e+01	-8.3124e-03	7.4997e-01
7240	2.7340e+01	-6.5806e-03	7.6285e-01
7250	2.7376e+01	-9.2724e-03	7.3390e-01
7260	2.7412e+01	-7.1449e-03	7.5294e-01
7270	2.7447e+01	-6.9978e-03	7.6247e-01
7280	2.7482e+01	-6.9442e-03	7.6442e-01
7290	2.7519e+01	-6.8158e-03	7.6792e-01
7300	2.7554e+01	-9.3630e-03	7.4160e-01
7310	2.7590e+01	-6.9632e-03	7.6311e-01
7320	2.7625e+01	-6.3812e-03	7.6300e-01
7330	2.7662e+01	-6.3470e-03	7.5984e-01
7340	2.7697e+01	-6.8489e-03	7.6214e-01
7350	2.7733e+01	-5.7910e-03	7.7707e-01
7360	2.7768e+01	-7.0416e-03	7.6471e-01
7370	2.7804e+01	-7.0059e-03	7.5150e-01
7380	2.7840e+01	-7.2064e-03	7.6320e-01
7390	2.7876e+01	-1.0270e-02	7.3404e-01
7400	2.7911e+01	-6.7869e-03	7.5969e-01
7410	2.7946e+01	-6.5933e-03	7.6477e-01
7420	2.7983e+01	-7.5675e-03	7.6277e-01
7430	2.8019e+01	-6.9930e-03	7.6391e-01
7440	2.8054e+01	-7.8437e-03	7.5801e-01
7450	2.8089e+01	-6.9869e-03	7.6338e-01
7460	2.8126e+01	-6.0830e-03	7.7727e-01
7470	2.8162e+01	-7.0620e-03	7.5474e-01
7480	2.8197e+01	-7.2337e-03	7.6292e-01
7490	2.8232e+01	-6.6465e-03	7.6603e-01
7500	2.8269e+01	-4.8049e-03	7.8687e-01
7510	2.8304e+01	-8.6834e-03	7.4507e-01
7520	2.8340e+01	-6.4018e-03	7.6373e-01
7530	2.8376e+01	-3.7123e-03	7.9080e-01
7540	2.8411e+01	-7.1126e-03	7.5832e-01
7550	2.8446e+01	-5.9598e-03	7.6491e-01
7560	2.8483e+01	-7.0185e-03	7.6198e-01
7570	2.8519e+01	-6.5833e-03	7.6510e-01
7580	2.8554e+01	-9.0653e-03	7.4106e-01
7590	2.8590e+01	-6.5856e-03	7.6240e-01
7600	2.8625e+01	-7.2983e-03	7.6290e-01
7610	2.8662e+01	-7.0400e-03	7.5851e-01
7620	2.8697e+01	-6.7374e-03	7.6387e-01
7630	2.8733e+01	-5.5561e-03	7.7713e-01
7640	2.8769e+01	-6.8496e-03	7.6301e-01
7650	2.8804e+01	-8.3261e-03	7.4973e-01
7660	2.8839e+01	-6.2000e-03	7.6401e-01
7670	2.8876e+01	-9.9209e-03	7.3453e-01
7680	2.8912e+01	-7.0131e-03	7.5548e-01
7690	2.8947e+01	-7.2193e-03	7.6466e-01
7700	2.8982e+01	-6.5350e-03	7.6383e-01
7710	2.9019e+01	-4.4801e-03	7.8625e-01
7720	2.9054e+01	-8.8868e-03	7.4587e-01
7730	2.9090e+01	-6.4589e-03	7.6409e-01
7740	2.9126e+01	-9.7779e-03	7.3629e-01
7750	2.9162e+01	-7.2416e-03	7.5393e-01
7760	2.9197e+01	-7.1004e-03	7.6593e-01
7770	2.9232e+01	-6.5995e-03	7.6276e-01
7780	2.9269e+01	-5.5692e-03	7.8352e-01
7790	2.9304e+01	-7.5287e-03	7.5920e-01
7800	2.9339e+01	-7.9406e-03	7.6440e-01
7810	2.9376e+01	-6.7826e-03	7.7351e-01
7820	2.9411e+01	-6.7796e-03	7.6206e-01
7830	2.9446e+01	-7.0338e-03	7.6292e-01
7840	2.9483e+01	-6.8573e-03	7.6309e-01
7850	2.9518e+01	-7.2633e-03	7.6230e-01
7860	2.9554e+01	-8.2244e-03	7.5128e-01
7870	2.9590e+01	-7.0813e-03	7.6382e-01
7880	2.9625e+01	-6.4104e-03	7.6424e-01
7890	2.9662e+01	-7.2444e-03	7.5885e-01
7900	2.9697e+01	-6.9184e-03	7.6540e-01
7910	2.9732e+01	-6.9749e-03	7.6277e-01
7920	2.9769e+01	-4.7365e-03	7.8485e-01
7930	2.9804e+01	-7.7710e-03	7.6017e-01
7940	2.9839e+01	-6.3588e-03	7.6421e-01
7950	2.9876e+01	-6.0150e-03	7.7330e-01
7960	2.9912e+01	-7.4404e-03	7.5782e-01
7970	2.9947e+01	-7.1215e-03	7.6434e-01
7980	2.9982e+01	-6.5055e-03	7.6556e-01
7990	3.0019e+01	-5.0241e-03	7.8343e-01
8000	3.0054e+01	-8.0007e-03	7.4851e-01
8010	3.0090e+01	-7.4776e-03	7.6242e-01
8020	3.0126e+01	-3.5347e-03	7.9187e-01
8030	3.0162e+01	-7.2489e-03	7.5256e-01
8040	3.0197e+01	-5.7351e-03	7.6525e-01
8050	3.0234e+01	-1.0443e-02	7.2526e-01
8060	3.0268e+01	-6.6584e-03	7.6487e-01
8070	3.0304e+01	-7.9481e-03	7.5110e-01
8080	3.0340e+01	-7.7956e-03	7.6301e-01
8090	3.0376e+01	-3.8579e-03	7.9274e-01
8100	3.0412e+01	-7.1109e-03	7.5526e-01
8110	3.0447e+01	-6.9394e-03	7.6380e-01
8120	3.0483e+01	-5.4392e-03	7.7929e-01
8130	3.0518e+01	-6.6132e-03	7.6529e-01
8140	3.0554e+01	-8.2890e-03	7.5207e-01
8150	3.0590e+01	-7.1870e-03	7.6216e-01
8160	3.0626e+01	-1.0216e-02	7.3628e-01
8170	3.0662e+01	-7.4975e-03	7.5552e-01
8180	3.0697e+01	-6.6411e-03	7.6463e-01
8190	3.0733e+01	-6.4378e-03	7.6386e-01
8200	3.0769e+01	-5.8260e-03	7.6720e-01
8210	3.0804e+01	-6.8289e-03	7.5698e-01
8220	3.0839e+01	-6.8212e-03	7.6402e-01
8230	3.0876e+01	-6.0237e-03	7.7551e-01
8240	3.0912e+01	-7.5355e-03	7.5478e-01
8250	3.0947e+01	-6.5467e-03	7.6421e-01
8260	3.0982e+01	-7.1750e-03	7.6295e-01
8270	3.1019e+01	-3.8652e-03	7.8733e-01
8280	3.1054e+01	-9.8232e-03	7.4265e-01
8290	3.1090e+01	-7.1781e-03	7.6175e-01
8300	3.1125e+01	-6.8915e-03	7.6327e-01
8310	3.1162e+01	-6.7419e-03	7.6076e-01
8320	3.1197e+01	-6.9524e-03	7.6251e-01
8330	3.1233e+01	-5.9086e-03	7.6082e-01
8340	3.1268e+01	-7.4284e-03	7.6319e-01
8350	3.1304e+01	-8.3568e-03	7.5043e-01
8360	3.1340e+01	-6.7670e-03	7.6444e-01
8370	3.1376e+01	-1.0217e-02	7.3432e-01
8380	3.1411e+01	-7.2660e-03	7.6172e-01
8390	3.1446e+01	-6.6184e-03	7.6327e-01
8400	3.1483e+01	-7.3885e-03	7.6259e-01
8410	3.1519e+01	-6.2880e-03	7.6502e-01
8420	3.1554e+01	-9.3065e-03	7.4217e-01
8430	3.1590e+01	-6.8291e-03	7.6155e-01
8440	3.1625e+01	-7.0575e-03	7.6347e-01
8450	3.1662e+01	-6.7927e-03	7.5685e-01
8460	3.1697e+01	-7.3364e-03	7.6420e-01
8470	3.1733e+01	-6.8046e-03	7.6225e-01
8480	3.1769e+01	-7.0435e-03	7.6653e-01
8490	3.1804e+01	-8.6383e-03	7.4349e-01
8500	3.1840e+01	-7.5426e-03	7.6322e-01
8510	3.1876e+01	-9.9354e-03	7.3426e-01
8520	3.1912e+01	-6.9190e-03	7.5486e-01
8530	3.1947e+01	-6.4716e-03	7.6579e-01
8540	3.1982e+01	-6.3034e-03	7.6442e-01
8550	3.2019e+01	-4.8767e-03	7.8658e-01
8560	3.2054e+01	-8.6352e-03	7.4450e-01
8570	3.2090e+01	-7.4773e-03	7.6470e-01
8580	3.2125e+01	-6.5375e-03	7.6565e-01
8590	3.2162e+01	-6.7706e-03	7.5729e-01
8600	3.2197e+01	-6.9451e-03	7.6572e-01
8610	3.2232e+01	-6.2973e-03	7.6475e-01
8620	3.2269e+01	-4.4510e-03	7.8587e-01
8630	3.2304e+01	-7.1801e-03	7.6059e-01
8640	3.2339e+01	-6.5409e-03	7.6475e-01
8650	3.2376e+01	-6.3566e-03	7.7450e-01
8660	3.2411e+01	-7.3729e-03	7.6050e-01
8670	3.2446e+01	-7.2977e-03	7.6536e-01
8680	3.2483e+01	-7.5019e-03	7.6195e-01
8690	3.2518e+01	-7.2556e-03	7.6393e-01
8700	3.2554e+01	-8.2298e-03	7.4993e-01
8710	3.2590e+01	-5.9499e-03	7.6557e-01
8720	3.2625e+01	-6.5061e-03	7.6624e-01
8730	3.2662e+01	-6.9267e-03	7.5747e-01
8740	3.2697e+01	-6.0653e-03	7.6398e-01
8750	3.2733e+01	-6.7164e-03	7.6260e-01
8760	3.2768e+01	-7.0033e-03	7.6414e-01
8770	3.2804e+01	-7.8372e-03	7.4893e-01
8780	3.2840e+01	-7.5926e-03	7.6247e-01
8790	3.2876e+01	-9.7437e-03	7.3345e-01
8800	3.2912e+01	-6.8851e-03	7.5538e-01
8810	3.2947e+01	-6.9716e-03	7.6404e-01
8820	3.2982e+01	-6.5933e-03	7.6515e-01
8830	3.3019e+01	-6.2038e-03	7.6632e-01
8840	3.3054e+01	-8.6171e-03	7.4231e-01
8850	3.3090e+01	-6.9418e-03	7.6270e-01
8860	3.3125e+01	-7.2571e-03	7.6345e-01
8870	3.3162e+01	-6.7261e-03	7.5814e-01
8880	3.3197e+01	-6.6665e-03	7.6537e-01
8890	3.3233e+01	-5.8666e-03	7.7812e-01
8900	3.3268e+01	-7.0970e-03	7.6599e-01
8910	3.3304e+01	-7.7782e-03	7.5209e-01
8920	3.3340e+01	-6.2038e-03	7.6563e-01
8930	3.3376e+01	-3.9211e-03	7.8941e-01
8940	3.3411e+01	-6.9075e-03	7.5974e-01
8950	3.3446e+01	-6.7667e-03	7.6360e-01
8960	3.3483e+01	-7.4457e-03	7.6149e-01
8970	3.3519e+01	-6.5718e-03	7.6777e-01
8980	3.3554e+01	-7.0748e-03	7.5779e-01
8990	3.3589e+01	-6.7890e-03	7.6436e-01
9000	3.3626e+01	-6.3368e-03	7.7550e-01
9010	3.3662e+01	-7.0324e-03	7.5549e-01
9020	3.3697e+01	-8.2745e-03	7.6004e-01
9030	3.3732e+01	-6.9225e-03	7.6486e-01
9040	3.3769e+01	-5.3900e-03	7.8496e-01
9050	3.3804e+01	-7.8664e-03	7.4698e-01
9060	3.3840e+01	-6.9792e-03	7.6398e-01
9070	3.3876e+01	-9.8667e-03	7.3322e-01
9080	3.3912e+01	-7.0095e-03	7.5563e-01
9090	3.3947e+01	-6.7750e-03	7.6599e-01
9100	3.3983e+01	-7.5240e-03	7.6319e-01
9110	3.4019e+01	-7.1787e-03	7.6375e-01
9120	3.4054e+01	-8.8266e-03	7.4280e-01
9130	3.4090e+01	-7.4873e-03	7.6377e-01
9140	3.4126e+01	-1.0295e-02	7.3505e-01
9150	3.4162e+01	-7.0079e-03	7.5503e-01
9160	3.4197e+01	-7.0724e-03	7.6564e-01
9170	3.4233e+01	-7.2958e-03	7.6125e-01
9180	3.4268e+01	-6.4285e-03	7.6402e-01
9190	3.4304e+01	-8.3768e-03	7.5000e-01
9200	3.4340e+01	-6.8061e-03	7.6454e-01
9210	3.4376e+01	-1.0188e-02	7.3604e-01
9220	3.4411e+01	-7.0809e-03	7.6218e-01
9230	3.4446e+01	-6.6923e-03	7.6435e-01
9240	3.4483e+01	-6.8769e-03	7.6375e-01
9250	3.4519e+01	-6.6435e-03	7.6506e-01
9260	3.4554e+01	-8.5057e-03	7.4537e-01
9270	3.4590e+01	-7.3501e-03	7.6085e-01
9280	3.4625e+01	-6.9286e-03	7.6064e-01
9290	3.4662e+01	-7.5074e-03	7.5743e-01
9300	3.4697e+01	-6.9161e-03	7.6325e-01
9310	3.4733e+01	-6.7879e-03	7.7456e-01
9320	3.4768e+01	-6.8370e-03	7.6523e-01
9330	3.4804e+01	-7.7786e-03	7.5015e-01
9340	3.4840e+01	-6.7237e-03	7.6282e-01
9350	3.4876e+01	-9.7971e-03	7.3630e-01
9360	3.4912e+01	-7.3702e-03	7.5454e-01
9370	3.4947e+01	-6.6116e-03	7.6475e-01
9380	3.4982e+01	-6.5149e-03	7.6348e-01
9390	3.5019e+01	-5.0073e-03	7.8456e-01
9400	3.5054e+01	-9.3030e-03	7.4546e-01
9410	3.5090e+01	-6.6967e-03	7.6349e-01
9420	3.5125e+01	-7.3598e-03	7.6351e-01
9430	3.5162e+01	-7.1404e-03	7.5716e-01
9440	3.5197e+01	-7.6867e-03	7.6182e-01
9450	3.5233e+01	-6.7929e-03	7.6343e-01
9460	3.5268e+01	-6.9266e-03	7.6349e-01
9470	3.5304e+01	-8.5559e-03	7.5048e-01
9480	3.5340e+01	-6.9214e-03	7.6366e-01
9490	3.5376e+01	-1.0662e-02	7.3251e-01
9500	3.5411e+01	-6.7658e-03	7.6205e-01
9510	3.5446e+01	-6.5531e-03	7.6776e-01
9520	3.5483e+01	-6.3800e-03	7.6359e-01
9530	3.5519e+01	-6.1415e-03	7.6463e-01
9540	3.5554e+01	-9.7391e-03	7.4388e-01
9550	3.5590e+01	-6.8508e-03	7.6031e-01
9560	3.5625e+01	-7.1158e-03	7.6253e-01
9570	3.5662e+01	-6.8508e-03	7.5782e-01
9580	3.5697e+01	-6.9987e-03	7.6378e-01
9590	3.5733e+01	-5.5084e-03	7.7808e-01
9600	3.5768e+01	-5.8924e-03	7.6675e-01
9610	3.5804e+01	-7.9023e-03	7.5070e-01
9620	3.5840e+01	-6.3910e-03	7.6517e-01
9630	3.5876e+01	-4.1765e-03	7.9012e-01
9640	3.5911e+01	-7.0662e-03	7.5985e-01
9650	3.5946e+01	-7.1291e-03	7.6242e-01
9660	3.5983e+01	-6.1640e-03	7.6215e-01
9670	3.6019e+01	-6.8688e-03	7.6546e-01
9680	3.6054e+01	-9.0846e-03	7.4114e-01
9690	3.6090e+01	-6.9007e-03	7.6326e-01
9700	3.6126e+01	-1.0546e-02	7.3504e-01
9710	3.6162e+01	-6.8196e-03	7.5419e-01
9720	3.6197e+01	-6.6008e-03	7.6739e-01
9730	3.6232e+01	-6.7856e-03	7.6334e-01
9740	3.6269e+01	-4.2736e-03	7.8503e-01
9750	3.6304e+01	-8.4754e-03	7.4663e-01
9760	3.6340e+01	-6.9913e-03	7.6457e-01
9770	3.6375e+01	-6.9225e-03	7.6366e-01
9780	3.6412e+01	-7.8288e-03	7.5747e-01
9790	3.6447e+01	-7.2059e-03	7.6248e-01
9800	3.6483e+01	-6.3348e-03	7.6180e-01
9810	3.6518e+01	-6.7637e-03	7.6275e-01
9820	3.6554e+01	-7.7595e-03	7.5284e-01
9830	3.6590e+01	-6.5883e-03	7.6520e-01
9840	3.6626e+01	-1.0406e-02	7.3579e-01
9850	3.6661e+01	-7.5883e-03	7.6270e-01
9860	3.6696e+01	-5.8842e-03	7.6682e-01
9870	3.6733e+01	-6.9178e-03	7.6381e-01
9880	3.6769e+01	-6.7269e-03	7.6431e-01
9890	3.6804e+01	-7.8488e-03	7.5390e-01
9900	3.6839e+01	-6.8424e-03	7.6490e-01
9910	3.6876e+01	-5.9534e-03	7.7318e-01
9920	3.6912e+01	-7.2386e-03	7.5567e-01
9930	3.6947e+01	-6.7242e-03	7.6362e-01
9940	3.6982e+01	-6.2319e-03	7.6540e-01
9950	3.7019e+01	-4.2610e-03	7.8895e-01
9960	3.7054e+01	-8.6305e-03	7.4483e-01
9970	3.7090e+01	-6.0353e-03	7.6637e-01
9980	3.7126e+01	-9.5680e-03	7.3502e-01
9990	3.7162e+01	-6.4395e-03	7.5675e-01
10000	3.7197e+01	-6.9531e-03	7.6317e-01
10010	3.7232e+01	-7.1557e-03	7.6104e-01
10020	3.7269e+01	-5.6091e-03	7.8617e-01
10030	3.7304e+01	-9.6322e-03	7.4323e-01
10040	3.7340e+01	-6.8694e-03	7.6391e-01
